,Unnamed: 0,Arxiv_ID,Title,Pdf_Link,Published_Date,Github_Link,2025-09-20,2025-09-27,2025-09-30,2025-10-02
143,143,2509.13854,Understanding the Process of Human-AI Value Alignment,https://arxiv.org/pdf/2509.13854,2025-09-17T09:39:38Z,https://github.com/JamMack/Understanding-Value-Alignment-as-a-Process-a-Survey,,,,
144,144,2509.13805,Towards a Physics Foundation Model,https://arxiv.org/pdf/2509.13805,2025-09-17T08:19:57Z,not_found,,,,
145,145,2509.13792,"Bridging the Synthetic-Real Gap: Supervised Domain Adaptation for Robust
  Spacecraft 6-DoF Pose Estimation",https://arxiv.org/pdf/2509.13792,2025-09-17T08:03:05Z,not_found,,,,
146,146,2509.1379,"Teaching According to Talents! Instruction Tuning LLMs with
  Competence-Aware Curriculum Learning",https://arxiv.org/pdf/2509.13790,2025-09-17T07:58:59Z,not_found,,,,
147,147,2509.13789,"BWCache: Accelerating Video Diffusion Transformers through Block-Wise
  Caching",https://arxiv.org/pdf/2509.13789,2025-09-17T07:58:36Z,not_found,,,,
148,148,2509.13782,"Who is Introducing the Failure? Automatically Attributing Failures of
  Multi-Agent Systems via Spectrum Analysis",https://arxiv.org/pdf/2509.13782,2025-09-17T07:50:44Z,not_found,,,,
149,149,2509.13775,"Exploring Data and Parameter Efficient Strategies for Arabic Dialect
  Identifications",https://arxiv.org/pdf/2509.13775,2025-09-17T07:45:09Z,not_found,,,,
150,150,2509.13773,"MIRA: Empowering One-Touch AI Services on Smartphones with MLLM-based
  Instruction Recommendation",https://arxiv.org/pdf/2509.13773,2025-09-17T07:43:14Z,not_found,,,,
151,151,2509.13761,"THOR: Tool-Integrated Hierarchical Optimization via RL for Mathematical
  Reasoning",https://arxiv.org/pdf/2509.13761,2025-09-17T07:16:12Z,https://github.com/JingMog/THOR,18.0,25.0,25.0,25.0
152,152,2509.13755,"Scrub It Out! Erasing Sensitive Memorization in Code Language Models via
  Machine Unlearning",https://arxiv.org/pdf/2509.13755,2025-09-17T07:12:35Z,https://github.com/CGCL-codes/naturalcc,304.0,304.0,304.0,304.0
153,153,2509.13735,State Space Models over Directed Graphs,https://arxiv.org/pdf/2509.13735,2025-09-17T06:39:18Z,not_found,,,,
154,154,2509.13722,Mitigating Query Selection Bias in Referring Video Object Segmentation,https://arxiv.org/pdf/2509.13722,2025-09-17T06:17:23Z,not_found,,,,
155,155,2509.13706,"Automated Triaging and Transfer Learning of Incident Learning Safety
  Reports Using Large Language Representational Models",https://arxiv.org/pdf/2509.13706,2025-09-17T05:29:23Z,not_found,,,,
156,156,2509.13704,"InfraMind: A Novel Exploration-based GUI Agentic Framework for
  Mission-critical Industrial Management",https://arxiv.org/pdf/2509.13704,2025-09-17T05:14:11Z,not_found,,,,
157,157,2509.13702,"DSCC-HS: A Dynamic Self-Reinforcing Framework for Hallucination
  Suppression in Large Language Models",https://arxiv.org/pdf/2509.13702,2025-09-17T05:09:22Z,not_found,,,,
158,158,2509.13688,"CraftMesh: High-Fidelity Generative Mesh Manipulation via Poisson
  Seamless Fusion",https://arxiv.org/pdf/2509.13688,2025-09-17T04:35:48Z,not_found,,,,
159,159,2509.13683,Improving Context Fidelity via Native Retrieval-Augmented Reasoning,https://arxiv.org/pdf/2509.13683,2025-09-17T04:28:07Z,not_found,,,,
160,160,2509.1368,"Prompt Stability in Code LLMs: Measuring Sensitivity across Emotion- and
  Personality-Driven Variations",https://arxiv.org/pdf/2509.13680,2025-09-17T04:17:42Z,not_found,,,,
161,161,2509.13677,"AgentCTG: Harnessing Multi-Agent Collaboration for Fine-Grained Precise
  Control in Text Generation",https://arxiv.org/pdf/2509.13677,2025-09-17T04:07:22Z,not_found,,,,
162,162,2509.13676,"Re-purposing SAM into Efficient Visual Projectors for MLLM-Based
  Referring Image Segmentation",https://arxiv.org/pdf/2509.13676,2025-09-17T04:04:08Z,not_found,,,,
163,163,2509.13672,"CL$^2$GEC: A Multi-Discipline Benchmark for Continual Learning in
  Chinese Literature Grammatical Error Correction",https://arxiv.org/pdf/2509.13672,2025-09-17T03:54:52Z,not_found,,,,
164,164,2509.13666,"DREAM: Domain-aware Reasoning for Efficient Autonomous Underwater
  Monitoring",https://arxiv.org/pdf/2509.13666,2025-09-17T03:35:52Z,not_found,,,,
165,165,2509.13664,Sparse Neurons Carry Strong Signals of Question Ambiguity in LLMs,https://arxiv.org/pdf/2509.13664,2025-09-17T03:34:35Z,not_found,,,,
166,166,2509.13662,Deep Lookup Network,https://arxiv.org/pdf/2509.13662,2025-09-17T03:31:41Z,not_found,,,,
167,167,2509.1365,"GitHub's Copilot Code Review: Can AI Spot Security Flaws Before You
  Commit?",https://arxiv.org/pdf/2509.13650,2025-09-17T02:56:21Z,not_found,,,,
168,168,2509.13633,"DeepLogit: A sequentially constrained explainable deep learning modeling
  approach for transport policy analysis",https://arxiv.org/pdf/2509.13633,2025-09-17T02:08:34Z,https://github.com/jeremyoon/route-choice,1.0,1.0,1.0,1.0
169,169,2509.13627,"Secure, Scalable and Privacy Aware Data Strategy in Cloud",https://arxiv.org/pdf/2509.13627,2025-09-17T01:56:07Z,not_found,,,,
170,170,2509.13626,"Mind the Gap: Aligning Knowledge Bases with User Needs to Enhance Mental
  Health Retrieval",https://arxiv.org/pdf/2509.13626,2025-09-17T01:54:11Z,not_found,,,,
171,171,2509.1362,"A reduced-order derivative-informed neural operator for subsurface
  fluid-flow",https://arxiv.org/pdf/2509.13620,2025-09-17T01:30:44Z,not_found,,,,
172,172,2509.13615,"See, Think, Act: Teaching Multimodal Agents to Effectively Interact with
  GUI by Identifying Toggles",https://arxiv.org/pdf/2509.13615,2025-09-17T01:14:14Z,https://github.com/ZrW00/StaR,2.0,2.0,2.0,2.0
173,173,2509.13603,"Modernizing Facebook Scoped Search: Keyword and Embedding Hybrid
  Retrieval with LLM Evaluation",https://arxiv.org/pdf/2509.13603,2025-09-17T00:22:08Z,not_found,,,,
174,174,2509.20627,"Personalized Federated Dictionary Learning for Modeling Heterogeneity in
  Multi-site fMRI Data",https://arxiv.org/pdf/2509.20627,2025-09-25T00:01:02Z,not_found,,,,
175,175,2509.20634,"Recidivism and Peer Influence with LLM Text Embeddings in Low Security
  Correctional Facilities",https://arxiv.org/pdf/2509.20634,2025-09-25T00:14:57Z,not_found,,,,
176,176,2509.20635,"Learning Terrain-Specialized Policies for Adaptive Locomotion in
  Challenging Environments",https://arxiv.org/pdf/2509.20635,2025-09-25T00:17:39Z,not_found,,,,
177,177,2509.20639,"A Framework for Rapidly Developing and Deploying Protection Against
  Large Language Model Attacks",https://arxiv.org/pdf/2509.20639,2025-09-25T00:36:19Z,github link uncorrect,,,,
178,178,2509.2064,"Adaptive Cybersecurity Architecture for Digital Product Ecosystems Using
  Agentic AI",https://arxiv.org/pdf/2509.20640,2025-09-25T00:43:53Z,https://github.com/Oluwakemi2000/agentic-cybersecurity-architecture,,,,
179,179,2509.20645,Look Before you Leap: Estimating LLM Benchmark Scores from Descriptions,https://arxiv.org/pdf/2509.20645,2025-09-25T01:02:27Z,https://github.com/JJumSSu/PRECOG,,,,
180,180,2509.20652,Accelerate Creation of Product Claims Using Generative AI,https://arxiv.org/pdf/2509.20652,2025-09-25T01:17:13Z,github link uncorrect,,,,
181,181,2509.20666,"Understanding Mode Switching in Human-AI Collaboration: Behavioral
  Insights and Predictive Modeling",https://arxiv.org/pdf/2509.20666,2025-09-25T01:58:46Z,not_found,,,,
182,182,2509.20678,Bispectral OT: Dataset Comparison using Symmetry-Aware Optimal Transport,https://arxiv.org/pdf/2509.20678,2025-09-25T02:25:24Z,https://github.com/annabel-ma/bispectral-ot,,,,
183,183,2509.20679,"QAMO: Quality-aware Multi-centroid One-class Learning For Speech
  Deepfake Detection",https://arxiv.org/pdf/2509.20679,2025-09-25T02:27:49Z,https://github.com/ductuantruong/QAMO,,,,
184,184,2509.20681,"Efficient Construction of Implicit Surface Models From a Single Image
  for Motion Generation",https://arxiv.org/pdf/2509.20681,2025-09-25T02:30:05Z,not_found,,,,
185,185,2509.20682,"Addressing Gradient Misalignment in Data-Augmented Training for Robust
  Speech Deepfake Detection",https://arxiv.org/pdf/2509.20682,2025-09-25T02:31:54Z,https://github.com/ductuantruong/dpda_ga,,,,
186,186,2509.20693,"Learning to Align Molecules and Proteins: A Geometry-Aware Approach to
  Binding Affinity",https://arxiv.org/pdf/2509.20693,2025-09-25T02:55:24Z,https://github.com/EESI/Firm-DTI,,,,
187,187,2509.20702,Incorporating LLM Embeddings for Variation Across the Human Genome,https://arxiv.org/pdf/2509.20702,2025-09-25T03:09:16Z,not_found,,,,
188,188,2509.20703,"Joint Flow Trajectory Optimization For Feasible Robot Motion Generation
  from Video Demonstrations",https://arxiv.org/pdf/2509.20703,2025-09-25T03:11:07Z,not_found,,,,
189,189,2509.20707,"An Automated Retrieval-Augmented Generation LLaMA-4 109B-based System
  for Evaluating Radiotherapy Treatment Plans",https://arxiv.org/pdf/2509.20707,2025-09-25T03:18:31Z,not_found,,,,
190,190,2509.20715,"Beyond the Individual: Introducing Group Intention Forecasting with SHOT
  Dataset",https://arxiv.org/pdf/2509.20715,2025-09-25T03:28:01Z,github link uncorrect,,,,
191,191,2509.20717,"RobotDancing: Residual-Action Reinforcement Learning Enables Robust
  Long-Horizon Humanoid Motion Tracking",https://arxiv.org/pdf/2509.20717,2025-09-25T03:30:34Z,not_found,,,,
192,192,2509.20729,"Fairy: Interactive Mobile Assistant to Real-world Tasks via LMM-based
  Multi-agent",https://arxiv.org/pdf/2509.20729,2025-09-25T04:21:31Z,https://github.com/NeoSunJZ/Fairy,,,,
193,193,2509.20731,Imagining Design Workflows in Agentic AI Futures,https://arxiv.org/pdf/2509.20731,2025-09-25T04:23:16Z,github link uncorrect,,,,
194,194,2509.20744,"Parallel Thinking, Sequential Answering: Bridging NAR and AR for
  Efficient Reasoning",https://arxiv.org/pdf/2509.20744,2025-09-25T04:50:11Z,not_found,,,,
195,195,2509.20748,AI-Enabled Crater-Based Navigation for Lunar Mapping,https://arxiv.org/pdf/2509.20748,2025-09-25T05:09:41Z,not_found,,,,
196,196,2509.2075,Confidence-guided Refinement Reasoning for Zero-shot Question Answering,https://arxiv.org/pdf/2509.20750,2025-09-25T05:15:12Z,not_found,,,,
197,197,2509.20751,"Seeing Through Words, Speaking Through Pixels: Deep Representational
  Alignment Between Vision and Language Models",https://arxiv.org/pdf/2509.20751,2025-09-25T05:16:28Z,https://github.com/zoewhe/vision-language-alignment,,,,
198,198,2509.20754,"Meta-Memory: Retrieving and Integrating Semantic-Spatial Memories for
  Robot Spatial Reasoning",https://arxiv.org/pdf/2509.20754,2025-09-25T05:22:52Z,github link uncorrect,,,,
199,199,2509.20768,Measuring LLM Sensitivity in Transformer-based Tabular Data Synthesis,https://arxiv.org/pdf/2509.20768,2025-09-25T05:48:48Z,not_found,,,,
200,200,2509.20769,"Provenance Analysis of Archaeological Artifacts via Multimodal RAG
  Systems",https://arxiv.org/pdf/2509.20769,2025-09-25T05:52:13Z,not_found,,,,
201,201,2509.20775,"CusEnhancer: A Zero-Shot Scene and Controllability Enhancement Method
  for Photo Customization via ResInversion",https://arxiv.org/pdf/2509.20775,2025-09-25T06:00:34Z,github link uncorrect,,,,
202,202,2509.20783,"IConv: Focusing on Local Variation with Channel Independent Convolution
  for Multivariate Time Series Forecasting",https://arxiv.org/pdf/2509.20783,2025-09-25T06:09:37Z,https://github.com/qkfxhqrkrrl/IConv,,,,
203,203,2509.20784,Towards Atoms of Large Language Models,https://arxiv.org/pdf/2509.20784,2025-09-25T06:13:05Z,https://github.com/ChenhuiHu/towards_atoms,,,,
204,204,2509.20792,"DAC-LoRA: Dynamic Adversarial Curriculum for Efficient and Robust
  Few-Shot Adaptation",https://arxiv.org/pdf/2509.20792,2025-09-25T06:20:56Z,not_found,,,,
205,205,2509.20798,"LogReasoner: Empowering LLMs with Expert-like Coarse-to-Fine Reasoning
  for Log Analysis Tasks",https://arxiv.org/pdf/2509.20798,2025-09-25T06:26:49Z,https://github.com/LeaperOvO/LogReasoner,,,,
206,206,2509.20811,"Leveraging What's Overfixed: Post-Correction via LLM Grammatical Error
  Overcorrection",https://arxiv.org/pdf/2509.20811,2025-09-25T06:49:26Z,github link uncorrect,,,,
207,207,2509.20813,Revolutionizing Precise Low Back Pain Diagnosis via Contrastive Learning,https://arxiv.org/pdf/2509.20813,2025-09-25T06:52:25Z,not_found,,,,
208,208,2509.20817,"Even More Kawaii than Real-Person-Driven VTubers? Understanding How
  Viewers Perceive AI-Driven VTubers",https://arxiv.org/pdf/2509.20817,2025-09-25T06:58:13Z,not_found,,,,
209,209,2509.20823,CaTS-Bench: Can Language Models Describe Numeric Time Series?,https://arxiv.org/pdf/2509.20823,2025-09-25T07:10:03Z,github link uncorrect,,,,
210,210,2509.2083,"Trustworthy Semantic Communication for Vehicular Networks: Challenges
  and Solutions",https://arxiv.org/pdf/2509.20830,2025-09-25T07:18:20Z,not_found,,,,
211,211,2509.20835,"Security-aware Semantic-driven ISAC via Paired Adversarial Residual
  Networks",https://arxiv.org/pdf/2509.20835,2025-09-25T07:22:33Z,not_found,,,,
212,212,2509.20837,Verification Limits Code LLM Training,https://arxiv.org/pdf/2509.20837,2025-09-25T07:23:30Z,not_found,,,,
213,213,2509.20841,"ImaginationPolicy: Towards Generalizable, Precise and Reliable
  End-to-End Policy for Robotic Manipulation",https://arxiv.org/pdf/2509.20841,2025-09-25T07:29:07Z,not_found,,,,
214,214,2509.20842,"Robust Multi-Omics Integration from Incomplete Modalities Significantly
  Improves Prediction of Alzheimer's Disease",https://arxiv.org/pdf/2509.20842,2025-09-25T07:29:46Z,not_found,,,,
215,215,2509.20852,"FHRFormer: A Self-supervised Transformer Approach for Fetal Heart Rate
  Inpainting and Forecasting",https://arxiv.org/pdf/2509.20852,2025-09-25T07:40:21Z,not_found,,,,
216,216,2509.20857,"TasselNetV4: A vision foundation model for cross-scene, cross-scale, and
  cross-species plant counting",https://arxiv.org/pdf/2509.20857,2025-09-25T07:48:29Z,https://github.com/tiny-smart/tasselnetv4,,,,
217,217,2509.20867,"Federated Markov Imputation: Privacy-Preserving Temporal Imputation in
  Multi-Centric ICU Environments",https://arxiv.org/pdf/2509.20867,2025-09-25T08:00:05Z,not_found,,,,
218,218,2509.20868,StyleBench: Evaluating thinking styles in Large Language Models,https://arxiv.org/pdf/2509.20868,2025-09-25T08:00:39Z,https://github.com/JamesJunyuGuo/Style_Bench,,,,
219,219,2509.20869,Model-Based Reinforcement Learning under Random Observation Delays,https://arxiv.org/pdf/2509.20869,2025-09-25T08:01:13Z,not_found,,,,
220,220,2509.20871,"SCRA-VQA: Summarized Caption-Rerank for Augmented Large Language Models
  in Visual Question Answering",https://arxiv.org/pdf/2509.20871,2025-09-25T08:01:28Z,https://github.com/HubuKG/SCRA-VQA,,,,
221,221,2509.20882,On Theoretical Interpretations of Concept-Based In-Context Learning,https://arxiv.org/pdf/2509.20882,2025-09-25T08:11:09Z,not_found,,,,
222,222,2509.20884,"Integrating Object Interaction Self-Attention and GAN-Based Debiasing
  for Visual Question Answering",https://arxiv.org/pdf/2509.20884,2025-09-25T08:13:19Z,https://github.com/HubuKG/IOG-VQA,,,,
223,223,2509.20885,Improving Early Sepsis Onset Prediction Through Federated Learning,https://arxiv.org/pdf/2509.20885,2025-09-25T08:19:22Z,not_found,,,,
224,224,2509.2089,"FerretNet: Efficient Synthetic Image Detection via Local Pixel
  Dependencies",https://arxiv.org/pdf/2509.20890,2025-09-25T08:28:32Z,https://github.com/xigua7105/FerretNet,,,,
225,225,2509.20912,"DeFacto: Counterfactual Thinking with Images for Enforcing
  Evidence-Grounded and Faithful Reasoning",https://arxiv.org/pdf/2509.20912,2025-09-25T08:58:10Z,https://github.com/tinnel123666888/defacto,,,,
226,226,2509.20913,"Deep Learning for Crime Forecasting: The Role of Mobility at
  Fine-grained Spatiotemporal Scales",https://arxiv.org/pdf/2509.20913,2025-09-25T08:58:56Z,not_found,,,,
227,227,2509.20935,"GALAX: Graph-Augmented Language Model for Explainable
  Reinforcement-Guided Subgraph Reasoning in Precision Medicine",https://arxiv.org/pdf/2509.20935,2025-09-25T09:20:58Z,https://github.com/FuhaiLiAiLab/GALAX,,,,
228,228,2509.20943,CTI Dataset Construction from Telegram,https://arxiv.org/pdf/2509.20943,2025-09-25T09:27:10Z,not_found,,,,
229,229,2509.20952,"Flow Matching in the Low-Noise Regime: Pathologies and a Contrastive
  Remedy",https://arxiv.org/pdf/2509.20952,2025-09-25T09:36:41Z,not_found,,,,
230,230,2509.20953,"Beyond Stars: Bridging the Gap Between Ratings and Review Sentiment with
  LLM",https://arxiv.org/pdf/2509.20953,2025-09-25T09:39:12Z,not_found,,,,
231,231,2509.20961,"Unlocking Financial Insights: An advanced Multimodal Summarization with
  Multimodal Output Framework for Financial Advisory Videos",https://arxiv.org/pdf/2509.20961,2025-09-25T09:54:19Z,https://github.com/sarmistha-D/FASTER,,,,
232,232,2509.20971,i-LAVA: Insights on Low Latency Voice-2-Voice Architecture for Agents,https://arxiv.org/pdf/2509.20971,2025-09-25T10:15:51Z,github link uncorrect,,,,
233,233,2509.20972,"Dual-Path Phishing Detection: Integrating Transformer-Based NLP with
  Structural URL Analysis",https://arxiv.org/pdf/2509.20972,2025-09-25T10:17:12Z,not_found,,,,
234,234,2509.20975,"Knowledgeable Language Models as Black-Box Optimizers for Personalized
  Medicine",https://arxiv.org/pdf/2509.20975,2025-09-25T10:19:52Z,github link uncorrect,,,,
235,235,2509.20978,"FracAug: Fractional Augmentation boost Graph-level Anomaly Detection
  under Limited Supervision",https://arxiv.org/pdf/2509.20978,2025-09-25T10:23:21Z,github link uncorrect,,,,
236,236,2509.20982,"Analysis of instruction-based LLMs' capabilities to score and judge
  text-input problems in an academic setting",https://arxiv.org/pdf/2509.20982,2025-09-25T10:26:23Z,not_found,,,,
237,237,2509.20986,SiNGER: A Clearer Voice Distills Vision Transformers Further,https://arxiv.org/pdf/2509.20986,2025-09-25T10:29:47Z,not_found,,,,
238,238,2509.20988,AOT*: Efficient Synthesis Planning via LLM-Empowered AND-OR Tree Search,https://arxiv.org/pdf/2509.20988,2025-09-25T10:30:37Z,not_found,,,,
239,239,2509.20989,"Rejuvenating Cross-Entropy Loss in Knowledge Distillation for
  Recommender Systems",https://arxiv.org/pdf/2509.20989,2025-09-25T10:31:59Z,github link uncorrect,,,,
240,240,2509.20991,"Fast-SEnSeI: Lightweight Sensor-Independent Cloud Masking for On-board
  Multispectral Sensors",https://arxiv.org/pdf/2509.20991,2025-09-25T10:40:31Z,not_found,,,,
241,241,2509.20997,"Binary Autoencoder for Mechanistic Interpretability of Large Language
  Models",https://arxiv.org/pdf/2509.20997,2025-09-25T10:48:48Z,not_found,,,,
242,242,2509.20998,CORE: Full-Path Evaluation of LLM Agents Beyond Final State,https://arxiv.org/pdf/2509.20998,2025-09-25T10:49:35Z,https://github.com/Synkrasis-Labs/CORE,,,,
243,243,2509.21002,Lossless Compression: A New Benchmark for Time Series Model Evaluation,https://arxiv.org/pdf/2509.21002,2025-09-25T10:52:48Z,not_found,,,,
244,244,2509.21006,AnywhereVLA: Language-Conditioned Exploration and Mobile Manipulation,https://arxiv.org/pdf/2509.21006,2025-09-25T11:04:44Z,github link uncorrect,,,,
245,245,2509.21007,Marching Neurons: Accurate Surface Extraction for Neural Implicit Shapes,https://arxiv.org/pdf/2509.21007,2025-09-25T11:06:42Z,not_found,,,,
246,246,2509.2101,"ExMolRL: Phenotype-Target Joint Generation of De Novo Molecules via
  Multi-Objective Reinforcement Learning",https://arxiv.org/pdf/2509.21010,2025-09-25T11:13:24Z,not_found,,,,
247,247,2509.21011,Automatic Red Teaming LLM-based Agents with Model Context Protocol Tools,https://arxiv.org/pdf/2509.21011,2025-09-25T11:14:38Z,github link uncorrect,,,,
248,248,2509.21012,Mechanism of Task-oriented Information Removal in In-context Learning,https://arxiv.org/pdf/2509.21012,2025-09-25T11:18:09Z,github link uncorrect,,,,
249,249,2509.21013,Predicting LLM Reasoning Performance with Small Proxy Model,https://arxiv.org/pdf/2509.21013,2025-09-25T11:20:38Z,not_found,,,,
250,250,2509.21014,"The Use of the Simplex Architecture to Enhance Safety in
  Deep-Learning-Powered Autonomous Systems",https://arxiv.org/pdf/2509.21014,2025-09-25T11:20:47Z,github link uncorrect,,,,
251,251,2509.21021,"Efficient Ensemble Conditional Independence Test Framework for Causal
  Discovery",https://arxiv.org/pdf/2509.21021,2025-09-25T11:31:16Z,not_found,,,,
252,252,2509.21028,"Who Gets Cited Most? Benchmarking Long-Context Language Models on
  Scientific Articles",https://arxiv.org/pdf/2509.21028,2025-09-25T11:36:09Z,github link uncorrect,,,,
253,253,2509.21033,"SupCLAP: Controlling Optimization Trajectory Drift in Audio-Text
  Contrastive Learning with Support Vector Regularization",https://arxiv.org/pdf/2509.21033,2025-09-25T11:40:20Z,not_found,,,,
254,254,2509.21035,"CLAUSE: Agentic Neuro-Symbolic Knowledge Graph Reasoning via Dynamic
  Learnable Context Engineering",https://arxiv.org/pdf/2509.21035,2025-09-25T11:43:08Z,not_found,,,,
255,255,2509.2104,Generative AI for FFRDCs,https://arxiv.org/pdf/2509.21040,2025-09-25T11:45:39Z,https://github.com/amaiya/onprem,,,,
256,256,2509.21043,Combinatorial Creativity: A New Frontier in Generalization Abilities,https://arxiv.org/pdf/2509.21043,2025-09-25T11:48:37Z,not_found,,,,
257,257,2509.21044,"Reinforcement Learning Fine-Tuning Enhances Activation Intensity and
  Diversity in the Internal Circuitry of LLMs",https://arxiv.org/pdf/2509.21044,2025-09-25T11:51:05Z,not_found,,,,
258,258,2509.2105,"GeoRef: Referring Expressions in Geometry via Task Formulation,
  Synthetic Supervision, and Reinforced MLLM-based Solutions",https://arxiv.org/pdf/2509.21050,2025-09-25T12:00:52Z,github link uncorrect,,,,
259,259,2509.21054,"Disagreements in Reasoning: How a Model's Thinking Process Dictates
  Persuasion in Multi-Agent Systems",https://arxiv.org/pdf/2509.21054,2025-09-25T12:03:10Z,not_found,,,,
260,260,2509.21061,"EnGraf-Net: Multiple Granularity Branch Network with Fine-Coarse Graft
  Grained for Classification Task",https://arxiv.org/pdf/2509.21061,2025-09-25T12:11:42Z,not_found,,,,
261,261,2509.2107,"ScaleDiff: Scaling Difficult Problems for Advanced Mathematical
  Reasoning",https://arxiv.org/pdf/2509.21070,2025-09-25T12:22:44Z,github link uncorrect,,,,
262,262,2509.21072,"Recon-Act: A Self-Evolving Multi-Agent Browser-Use System via Web
  Reconnaissance, Tool Generation, and Task Execution",https://arxiv.org/pdf/2509.21072,2025-09-25T12:23:49Z,https://github.com/inclusionAI/AWorld,,,,
263,263,2509.21075,Communication Bias in Large Language Models: A Regulatory Perspective,https://arxiv.org/pdf/2509.21075,2025-09-25T12:25:06Z,not_found,,,,
264,264,2509.2108,"Which Cultural Lens Do Models Adopt? On Cultural Positioning Bias and
  Agentic Mitigation in LLMs",https://arxiv.org/pdf/2509.21080,2025-09-25T12:28:25Z,github link uncorrect,,,,
265,265,2509.21081,TyphoonMLA: A Mixed Naive-Absorb MLA Kernel For Shared Prefix,https://arxiv.org/pdf/2509.21081,2025-09-25T12:32:02Z,https://github.com/acyuzuguler/TyphoonMLA-community,,,,
266,266,2509.21084,Vision Transformers: the threat of realistic adversarial patches,https://arxiv.org/pdf/2509.21084,2025-09-25T12:36:25Z,not_found,,,,
267,267,2509.21091,Best-of-$\infty$ -- Asymptotic Performance of Test-Time Compute,https://arxiv.org/pdf/2509.21091,2025-09-25T12:41:05Z,https://github.com/jkomiyama/BoInf-code-publish,,,,
268,268,2509.21097,"GraphUniverse: Enabling Systematic Evaluation of Inductive
  Generalization",https://arxiv.org/pdf/2509.21097,2025-09-25T12:46:01Z,not_found,,,,
269,269,2509.21107,Cross-Modal Instructions for Robot Motion Generation,https://arxiv.org/pdf/2509.21107,2025-09-25T12:54:00Z,not_found,,,,
270,270,2509.21117,TrustJudge: Inconsistencies of LLM-as-a-Judge and How to Alleviate Them,https://arxiv.org/pdf/2509.21117,2025-09-25T13:04:29Z,https://github.com/TrustJudge/TrustJudge,,,,
271,271,2509.21124,"Expanding Reasoning Potential in Foundation Model by Learning Diverse
  Chains of Thought Patterns",https://arxiv.org/pdf/2509.21124,2025-09-25T13:11:35Z,github link uncorrect,,,,
272,272,2509.21126,"Teaching RL Agents to Act Better: VLM as Action Advisor for Online
  Reinforcement Learning",https://arxiv.org/pdf/2509.21126,2025-09-25T13:16:34Z,not_found,,,,
273,273,2509.21128,"RL Squeezes, SFT Expands: A Comparative Study of Reasoning LLMs",https://arxiv.org/pdf/2509.21128,2025-09-25T13:18:57Z,not_found,,,,
274,274,2509.21134,"ToMPO: Training LLM Strategic Decision Making from a Multi-Agent
  Perspective",https://arxiv.org/pdf/2509.21134,2025-09-25T13:25:15Z,not_found,,,,
275,275,2509.21136,Embodied Representation Alignment with Mirror Neurons,https://arxiv.org/pdf/2509.21136,2025-09-25T13:27:37Z,not_found,,,,
276,276,2509.21144,UniSS: Unified Expressive Speech-to-Speech Translation with Your Voice,https://arxiv.org/pdf/2509.21144,2025-09-25T13:30:46Z,github link uncorrect,,,,
277,277,2509.21147,Emerging Paradigms for Securing Federated Learning Systems,https://arxiv.org/pdf/2509.21147,2025-09-25T13:34:44Z,not_found,,,,
278,278,2509.21149,LAVA: Explainability for Unsupervised Latent Embeddings,https://arxiv.org/pdf/2509.21149,2025-09-25T13:38:17Z,github link uncorrect,,,,
279,279,2509.21153,WAVECLIP: Wavelet Tokenization for Adaptive-Resolution CLIP,https://arxiv.org/pdf/2509.21153,2025-09-25T13:39:16Z,not_found,,,,
280,280,2509.21154,GRPO is Secretly a Process Reward Model,https://arxiv.org/pdf/2509.21154,2025-09-25T13:40:36Z,https://github.com/coli-saar/grpo-prm,,,,
281,281,2509.21163,Distributed Specialization: Rare-Token Neurons in Large Language Models,https://arxiv.org/pdf/2509.21163,2025-09-25T13:49:38Z,not_found,,,,
282,282,2509.2117,"Fine-Tuning LLMs to Analyze Multiple Dimensions of Code Review: A
  Maximum Entropy Regulated Long Chain-of-Thought Approach",https://arxiv.org/pdf/2509.21170,2025-09-25T13:51:56Z,github link uncorrect,,,,
283,283,2509.21173,"Can Less Precise Be More Reliable? A Systematic Evaluation of
  Quantization's Impact on CLIP Beyond Accuracy",https://arxiv.org/pdf/2509.21173,2025-09-25T13:54:34Z,not_found,,,,
284,284,2509.21188,"Adoption, usability and perceived clinical value of a UK AI clinical
  reference platform (iatroX): a mixed-methods formative evaluation of
  real-world usage and a 1,223-respondent user survey",https://arxiv.org/pdf/2509.21188,2025-09-25T14:03:04Z,not_found,,,,
285,285,2509.21189,Human-like Navigation in a World Built for Humans,https://arxiv.org/pdf/2509.21189,2025-09-25T14:04:17Z,github link uncorrect,,,,
286,286,2509.2119,"Towards Foundation Models for Zero-Shot Time Series Anomaly Detection:
  Leveraging Synthetic Data and Relative Context Discrepancy",https://arxiv.org/pdf/2509.21190,2025-09-25T14:05:15Z,not_found,,,,
287,287,2509.21193,"Eigen-1: Adaptive Multi-Agent Refinement with Monitor-Based RAG for
  Scientific Reasoning",https://arxiv.org/pdf/2509.21193,2025-09-25T14:05:55Z,https://github.com/tangxiangru/Eigen-1,,,,
288,288,2509.21199,"A Fano-Style Accuracy Upper Bound for LLM Single-Pass Reasoning in
  Multi-Hop QA",https://arxiv.org/pdf/2509.21199,2025-09-25T14:11:57Z,github link uncorrect,,,,
289,289,2509.21211,Evading Overlapping Community Detection via Proxy Node Injection,https://arxiv.org/pdf/2509.21211,2025-09-25T14:21:16Z,not_found,,,,
